audio_context,audio_utterance,Sarcasm,Sarcasm_Type,Implicit_Emotion,Explicit_Emotion,Valence,Arousal
audio_context/2_410_c.wav,audio_utterance/2_410_u.wav,1,PRO,Sadness,Happiness,4.0,6.0
audio_context/2_413_c.wav,audio_utterance/2_413_u.wav,0,NONE,Sadness,Sadness,3.0,7.0
audio_context/2_415_c.wav,audio_utterance/2_415_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_416_c.wav,audio_utterance/2_416_u.wav,1,PRO,Ridicule,Neutral,4.0,6.0
audio_context/2_419_c.wav,audio_utterance/2_419_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_42_c.wav,audio_utterance/2_42_u.wav,0,NONE,Sadness,Sadness,3.0,7.0
audio_context/2_420_c.wav,audio_utterance/2_420_u.wav,1,ILL,Anger,Anger,3.0,7.0
audio_context/2_421_c.wav,audio_utterance/2_421_u.wav,1,EMB,Ridicule,Neutral,3.0,8.0
audio_context/2_422_c.wav,audio_utterance/2_422_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_423_c.wav,audio_utterance/2_423_u.wav,1,ILL,Anger,Excitement,3.0,8.0
audio_context/2_425_c.wav,audio_utterance/2_425_u.wav,0,NONE,Excitement,Excitement,6.0,7.0
audio_context/2_426_c.wav,audio_utterance/2_426_u.wav,0,NONE,Happiness,Happiness,8.0,8.0
audio_context/2_427_c.wav,audio_utterance/2_427_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_428_c.wav,audio_utterance/2_428_u.wav,0,NONE,Excitement,Excitement,7.0,7.0
audio_context/2_429_c.wav,audio_utterance/2_429_u.wav,1,ILL,Frustration,Happiness,3.0,7.0
audio_context/2_43_c.wav,audio_utterance/2_43_u.wav,1,ILL,Ridicule,Excitement,4.0,6.0
audio_context/2_430_c.wav,audio_utterance/2_430_u.wav,1,PRO,Frustration,Happiness,3.0,7.0
audio_context/2_431_c.wav,audio_utterance/2_431_u.wav,0,NONE,Sadness,Sadness,3.0,7.0
audio_context/2_433_c.wav,audio_utterance/2_433_u.wav,1,PRO,Frustration,Excitement,3.0,8.0
audio_context/2_434_c.wav,audio_utterance/2_434_u.wav,1,ILL,Ridicule,Surprise,4.0,7.0
audio_context/2_435_c.wav,audio_utterance/2_435_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_437_c.wav,audio_utterance/2_437_u.wav,0,NONE,Frustration,Frustration,4.0,6.0
audio_context/2_438_c.wav,audio_utterance/2_438_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/2_439_c.wav,audio_utterance/2_439_u.wav,0,NONE,Happiness,Happiness,6.0,5.0
audio_context/2_44_c.wav,audio_utterance/2_44_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_440_c.wav,audio_utterance/2_440_u.wav,1,PRO,Anger,Neutral,2.0,8.0
audio_context/2_441_c.wav,audio_utterance/2_441_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/2_442_c.wav,audio_utterance/2_442_u.wav,1,PRO,Sadness,Neutral,4.0,7.0
audio_context/2_443_c.wav,audio_utterance/2_443_u.wav,1,ILL,Disgust,Frustration,4.0,7.0
audio_context/2_444_c.wav,audio_utterance/2_444_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_445_c.wav,audio_utterance/2_445_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_446_c.wav,audio_utterance/2_446_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_447_c.wav,audio_utterance/2_447_u.wav,1,EMB,Frustration,Sadness,2.0,7.0
audio_context/2_448_c.wav,audio_utterance/2_448_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_449_c.wav,audio_utterance/2_449_u.wav,1,ILL,Ridicule,Sadness,4.0,6.0
audio_context/2_45_c.wav,audio_utterance/2_45_u.wav,1,ILL,Anger,Neutral,2.0,7.0
audio_context/2_450_c.wav,audio_utterance/2_450_u.wav,1,PRO,Ridicule,Sadness,4.0,8.0
audio_context/2_454_c.wav,audio_utterance/2_454_u.wav,0,NONE,Sadness,Sadness,3.0,7.0
audio_context/2_456_c.wav,audio_utterance/2_456_u.wav,1,PRO,Anger,Surprise,4.0,6.0
audio_context/2_457_c.wav,audio_utterance/2_457_u.wav,1,PRO,Ridicule,Excitement,4.0,6.0
audio_context/2_458_c.wav,audio_utterance/2_458_u.wav,0,NONE,Excitement,Excitement,6.0,6.0
audio_context/2_461_c.wav,audio_utterance/2_461_u.wav,1,ILL,Ridicule,Surprise,4.0,7.0
audio_context/2_462_c.wav,audio_utterance/2_462_u.wav,1,PRO,Frustration,Neutral,4.0,7.0
audio_context/2_463_c.wav,audio_utterance/2_463_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_464_c.wav,audio_utterance/2_464_u.wav,1,ILL,Ridicule,Neutral,4.0,6.0
audio_context/2_465_c.wav,audio_utterance/2_465_u.wav,1,PRO,Ridicule,Neutral,4.0,6.0
audio_context/2_467_c.wav,audio_utterance/2_467_u.wav,0,NONE,Frustration,Frustration,4.0,5.0
audio_context/2_471_c.wav,audio_utterance/2_471_u.wav,1,ILL,Sadness,Happiness,3.0,6.0
audio_context/2_472_c.wav,audio_utterance/2_472_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_473_c.wav,audio_utterance/2_473_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_474_c.wav,audio_utterance/2_474_u.wav,1,ILL,Frustration,Happiness,3.0,7.0
audio_context/2_475_c.wav,audio_utterance/2_475_u.wav,1,EMB,Anger,Happiness,4.0,7.0
audio_context/2_477_c.wav,audio_utterance/2_477_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_478_c.wav,audio_utterance/2_478_u.wav,1,PRO,Sadness,Excitement,4.0,5.0
audio_context/2_479_c.wav,audio_utterance/2_479_u.wav,1,ILL,Frustration,Sadness,3.0,8.0
audio_context/2_48_c.wav,audio_utterance/2_48_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_481_c.wav,audio_utterance/2_481_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_482_c.wav,audio_utterance/2_482_u.wav,0,NONE,Anger,Anger,3.0,8.0
audio_context/2_484_c.wav,audio_utterance/2_484_u.wav,1,PRO,Frustration,Neutral,2.0,8.0
audio_context/2_485_c.wav,audio_utterance/2_485_u.wav,1,ILL,Ridicule,Neutral,4.0,7.0
audio_context/2_486_c.wav,audio_utterance/2_486_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_487_c.wav,audio_utterance/2_487_u.wav,1,PRO,Frustration,Surprise,4.0,8.0
audio_context/2_488_c.wav,audio_utterance/2_488_u.wav,0,NONE,Happiness,Happiness,8.0,8.0
audio_context/2_489_c.wav,audio_utterance/2_489_u.wav,1,PRO,Frustration,Neutral,3.0,6.0
audio_context/2_49_c.wav,audio_utterance/2_49_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_490_c.wav,audio_utterance/2_490_u.wav,1,ILL,Ridicule,Happiness,3.0,7.0
audio_context/2_491_c.wav,audio_utterance/2_491_u.wav,1,EMB,Frustration,Neutral,3.0,7.0
audio_context/2_492_c.wav,audio_utterance/2_492_u.wav,1,PRO,Ridicule,Sadness,4.0,8.0
audio_context/2_493_c.wav,audio_utterance/2_493_u.wav,1,EMB,Ridicule,Neutral,3.0,8.0
audio_context/2_494_c.wav,audio_utterance/2_494_u.wav,1,PRO,Ridicule,Neutral,3.0,8.0
audio_context/2_495_c.wav,audio_utterance/2_495_u.wav,0,NONE,Excitement,Excitement,7.0,7.0
audio_context/2_498_c.wav,audio_utterance/2_498_u.wav,1,PRO,Anger,Neutral,3.0,8.0
audio_context/2_499_c.wav,audio_utterance/2_499_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_50_c.wav,audio_utterance/2_50_u.wav,1,ILL,Ridicule,Neutral,4.0,7.0
audio_context/2_500_c.wav,audio_utterance/2_500_u.wav,1,ILL,Disgust,Happiness,4.0,6.0
audio_context/2_502_c.wav,audio_utterance/2_502_u.wav,1,EMB,Ridicule,Sadness,4.0,6.0
audio_context/2_504_c.wav,audio_utterance/2_504_u.wav,1,PRO,Sadness,Happiness,4.0,7.0
audio_context/2_505_c.wav,audio_utterance/2_505_u.wav,1,PRO,Anger,Neutral,4.0,8.0
audio_context/2_506_c.wav,audio_utterance/2_506_u.wav,0,NONE,Anger,Anger,2.0,8.0
audio_context/2_507_c.wav,audio_utterance/2_507_u.wav,1,PRO,Frustration,Neutral,4.0,7.0
audio_context/2_508_c.wav,audio_utterance/2_508_u.wav,1,PRO,Ridicule,Sadness,4.0,8.0
audio_context/2_509_c.wav,audio_utterance/2_509_u.wav,1,ILL,Ridicule,Anger,3.0,8.0
audio_context/2_51_c.wav,audio_utterance/2_51_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_511_c.wav,audio_utterance/2_511_u.wav,1,EMB,Anger,Excitement,3.0,9.0
audio_context/2_512_c.wav,audio_utterance/2_512_u.wav,1,PRO,Anger,Excitement,3.0,8.0
audio_context/2_514_c.wav,audio_utterance/2_514_u.wav,0,NONE,Anger,Anger,2.0,8.0
audio_context/2_517_c.wav,audio_utterance/2_517_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_518_c.wav,audio_utterance/2_518_u.wav,1,PRO,Frustration,Happiness,4.0,7.0
audio_context/2_521_c.wav,audio_utterance/2_521_u.wav,0,NONE,Disgust,Disgust,3.0,7.0
audio_context/2_522_c.wav,audio_utterance/2_522_u.wav,0,NONE,Fear,Fear,4.0,5.0
audio_context/2_523_c.wav,audio_utterance/2_523_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/2_524_c.wav,audio_utterance/2_524_u.wav,1,ILL,Anger,Happiness,4.0,7.0
audio_context/2_525_c.wav,audio_utterance/2_525_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_526_c.wav,audio_utterance/2_526_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_527_c.wav,audio_utterance/2_527_u.wav,1,ILL,Ridicule,Surprise,3.0,7.0
audio_context/2_53_c.wav,audio_utterance/2_53_u.wav,0,NONE,Neutral,Happiness,5.0,5.0
audio_context/2_530_c.wav,audio_utterance/2_530_u.wav,0,NONE,Sadness,Sadness,2.0,8.0
audio_context/2_531_c.wav,audio_utterance/2_531_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/2_532_c.wav,audio_utterance/2_532_u.wav,1,PRO,Frustration,Happiness,3.0,7.0
audio_context/2_534_c.wav,audio_utterance/2_534_u.wav,0,NONE,Excitement,Excitement,7.0,7.0
audio_context/2_535_c.wav,audio_utterance/2_535_u.wav,0,NONE,Sadness,Sadness,4.0,5.0
audio_context/2_536_c.wav,audio_utterance/2_536_u.wav,0,NONE,Disgust,Disgust,4.0,6.0
audio_context/2_537_c.wav,audio_utterance/2_537_u.wav,0,NONE,Excitement,Excitement,7.0,7.0
audio_context/2_54_c.wav,audio_utterance/2_54_u.wav,1,EMB,Anger,Sadness,3.0,8.0
audio_context/2_540_c.wav,audio_utterance/2_540_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_541_c.wav,audio_utterance/2_541_u.wav,1,ILL,Frustration,Neutral,3.0,7.0
audio_context/2_542_c.wav,audio_utterance/2_542_u.wav,1,PRO,Frustration,Happiness,3.0,7.0
audio_context/2_546_c.wav,audio_utterance/2_546_u.wav,1,ILL,Ridicule,Neutral,3.0,8.0
audio_context/2_547_c.wav,audio_utterance/2_547_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_548_c.wav,audio_utterance/2_548_u.wav,1,PRO,Ridicule,Happiness,4.0,6.0
audio_context/2_549_c.wav,audio_utterance/2_549_u.wav,0,NONE,Disgust,Disgust,4.0,6.0
audio_context/2_55_c.wav,audio_utterance/2_55_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_550_c.wav,audio_utterance/2_550_u.wav,1,ILL,Ridicule,Neutral,4.0,6.0
audio_context/2_552_c.wav,audio_utterance/2_552_u.wav,0,NONE,Excitement,Excitement,7.0,7.0
audio_context/2_553_c.wav,audio_utterance/2_553_u.wav,0,NONE,Sadness,Sadness,3.0,6.0
audio_context/2_555_c.wav,audio_utterance/2_555_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_556_c.wav,audio_utterance/2_556_u.wav,1,ILL,Frustration,Neutral,3.0,8.0
audio_context/2_557_c.wav,audio_utterance/2_557_u.wav,0,NONE,Sadness,Sadness,3.0,7.0
audio_context/2_558_c.wav,audio_utterance/2_558_u.wav,1,PRO,Anger,Excitement,3.0,7.0
audio_context/2_559_c.wav,audio_utterance/2_559_u.wav,0,NONE,Surprise,Surprise,8.0,8.0
audio_context/2_56_c.wav,audio_utterance/2_56_u.wav,0,NONE,Anger,Anger,4.0,4.0
audio_context/2_560_c.wav,audio_utterance/2_560_u.wav,1,PRO,Frustration,Neutral,4.0,5.0
audio_context/2_562_c.wav,audio_utterance/2_562_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_564_c.wav,audio_utterance/2_564_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_567_c.wav,audio_utterance/2_567_u.wav,1,EMB,Frustration,Happiness,2.0,8.0
audio_context/2_569_c.wav,audio_utterance/2_569_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_570_c.wav,audio_utterance/2_570_u.wav,0,NONE,Disgust,Disgust,7.0,8.0
audio_context/2_572_c.wav,audio_utterance/2_572_u.wav,0,NONE,Happiness,Happiness,6.0,7.0
audio_context/2_573_c.wav,audio_utterance/2_573_u.wav,1,ILL,Ridicule,Neutral,4.0,7.0
audio_context/2_574_c.wav,audio_utterance/2_574_u.wav,0,NONE,Frustration,Frustration,3.0,7.0
audio_context/2_575_c.wav,audio_utterance/2_575_u.wav,1,ILL,Anger,Happiness,3.0,6.0
audio_context/2_576_c.wav,audio_utterance/2_576_u.wav,0,NONE,Sadness,Sadness,3.0,6.0
audio_context/2_577_c.wav,audio_utterance/2_577_u.wav,0,NONE,Excitement,Excitement,6.0,6.0
audio_context/2_579_c.wav,audio_utterance/2_579_u.wav,0,NONE,Disgust,Disgust,4.0,7.0
audio_context/2_58_c.wav,audio_utterance/2_58_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_581_c.wav,audio_utterance/2_581_u.wav,1,PRO,Frustration,Neutral,3.0,8.0
audio_context/2_583_c.wav,audio_utterance/2_583_u.wav,1,ILL,Ridicule,Sadness,4.0,6.0
audio_context/2_585_c.wav,audio_utterance/2_585_u.wav,0,NONE,Happiness,Happiness,6.0,5.0
audio_context/2_586_c.wav,audio_utterance/2_586_u.wav,1,PRO,Ridicule,Neutral,4.0,6.0
audio_context/2_587_c.wav,audio_utterance/2_587_u.wav,1,PRO,Frustration,Neutral,3.0,7.0
audio_context/2_588_c.wav,audio_utterance/2_588_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_589_c.wav,audio_utterance/2_589_u.wav,1,EMB,Anger,Neutral,4.0,8.0
audio_context/2_590_c.wav,audio_utterance/2_590_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_591_c.wav,audio_utterance/2_591_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_594_c.wav,audio_utterance/2_594_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_595_c.wav,audio_utterance/2_595_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_596_c.wav,audio_utterance/2_596_u.wav,1,ILL,Ridicule,Neutral,4.0,7.0
audio_context/2_598_c.wav,audio_utterance/2_598_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/2_599_c.wav,audio_utterance/2_599_u.wav,1,PRO,Anger,Neutral,4.0,7.0
audio_context/2_602_c.wav,audio_utterance/2_602_u.wav,0,NONE,Surprise,Surprise,6.0,7.0
audio_context/2_604_c.wav,audio_utterance/2_604_u.wav,1,PRO,Frustration,Neutral,4.0,7.0
audio_context/2_607_c.wav,audio_utterance/2_607_u.wav,0,NONE,Excitement,Excitement,6.0,6.0
audio_context/2_608_c.wav,audio_utterance/2_608_u.wav,1,PRO,Anger,Happiness,2.0,8.0
audio_context/2_609_c.wav,audio_utterance/2_609_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_611_c.wav,audio_utterance/2_611_u.wav,1,PRO,Anger,Happiness,4.0,7.0
audio_context/2_612_c.wav,audio_utterance/2_612_u.wav,1,PRO,Disgust,Sadness,4.0,7.0
audio_context/2_615_c.wav,audio_utterance/2_615_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_617_c.wav,audio_utterance/2_617_u.wav,1,ILL,Ridicule,Surprise,4.0,8.0
audio_context/2_622_c.wav,audio_utterance/2_622_u.wav,1,PRO,Anger,Excitement,3.0,8.0
audio_context/2_623_c.wav,audio_utterance/2_623_u.wav,1,ILL,Disgust,Happiness,4.0,7.0
audio_context/2_626_c.wav,audio_utterance/2_626_u.wav,0,NONE,Anger,Anger,4.0,6.0
audio_context/2_627_c.wav,audio_utterance/2_627_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_65_c.wav,audio_utterance/2_65_u.wav,0,NONE,Sadness,Sadness,4.0,5.0
audio_context/2_66_c.wav,audio_utterance/2_66_u.wav,1,ILL,Anger,Happiness,4.0,8.0
audio_context/2_69_c.wav,audio_utterance/2_69_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_7_c.wav,audio_utterance/2_7_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_71_c.wav,audio_utterance/2_71_u.wav,1,ILL,Ridicule,Excitement,3.0,8.0
audio_context/2_72_c.wav,audio_utterance/2_72_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_73_c.wav,audio_utterance/2_73_u.wav,1,ILL,Anger,Sadness,3.0,7.0
audio_context/2_74_c.wav,audio_utterance/2_74_u.wav,1,PRO,Ridicule,Excitement,4.0,7.0
audio_context/2_77_c.wav,audio_utterance/2_77_u.wav,0,NONE,Frustration,Frustration,4.0,4.0
audio_context/2_78_c.wav,audio_utterance/2_78_u.wav,0,NONE,Sadness,Sadness,4.0,4.0
audio_context/2_79_c.wav,audio_utterance/2_79_u.wav,0,NONE,Sadness,Sadness,3.0,7.0
audio_context/2_8_c.wav,audio_utterance/2_8_u.wav,0,NONE,Sadness,Sadness,4.0,5.0
audio_context/2_84_c.wav,audio_utterance/2_84_u.wav,1,PRO,Disgust,Happiness,4.0,8.0
audio_context/2_86_c.wav,audio_utterance/2_86_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_87_c.wav,audio_utterance/2_87_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_88_c.wav,audio_utterance/2_88_u.wav,0,NONE,Happiness,Happiness,6.0,5.0
audio_context/2_89_c.wav,audio_utterance/2_89_u.wav,1,PRO,Anger,Neutral,3.0,8.0
audio_context/2_9_c.wav,audio_utterance/2_9_u.wav,1,ILL,Anger,Happiness,3.0,7.0
audio_context/2_91_c.wav,audio_utterance/2_91_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_92_c.wav,audio_utterance/2_92_u.wav,1,PRO,Frustration,Neutral,3.0,8.0
audio_context/2_94_c.wav,audio_utterance/2_94_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_96_c.wav,audio_utterance/2_96_u.wav,0,NONE,Sadness,Sadness,7.0,8.0
audio_context/2_97_c.wav,audio_utterance/2_97_u.wav,1,PRO,Ridicule,Neutral,4.0,8.0
audio_context/3_S01E01_128_c.wav,audio_utterance/3_S01E01_128_u.wav,0,NONE,Frustration,Frustration,4.0,6.0
audio_context/3_S01E01_226_c.wav,audio_utterance/3_S01E01_226_u.wav,1,EMB,Disgust,Excitement,4.0,7.0
audio_context/3_S01E01_255_c.wav,audio_utterance/3_S01E01_255_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/3_S01E01_568_c.wav,audio_utterance/3_S01E01_568_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/3_S01E02_004_c.wav,audio_utterance/3_S01E02_004_u.wav,0,NONE,Sadness,Sadness,4.0,5.0
audio_context/3_S01E02_324_c.wav,audio_utterance/3_S01E02_324_u.wav,1,EMB,Ridicule,Neutral,4.0,8.0
audio_context/3_S01E02_461_c.wav,audio_utterance/3_S01E02_461_u.wav,0,NONE,Sadness,Sadness,3.0,6.0
audio_context/3_S01E03_021_c.wav,audio_utterance/3_S01E03_021_u.wav,0,NONE,Neutral,Neutral,4.0,5.0
audio_context/3_S01E03_024_c.wav,audio_utterance/3_S01E03_024_u.wav,0,NONE,Excitement,Excitement,6.0,6.0
audio_context/3_S01E03_056_c.wav,audio_utterance/3_S01E03_056_u.wav,1,PRO,Disgust,Happiness,4.0,7.0
audio_context/3_S01E03_122_c.wav,audio_utterance/3_S01E03_122_u.wav,1,EMB,Ridicule,Excitement,4.0,8.0
audio_context/3_S01E03_249_c.wav,audio_utterance/3_S01E03_249_u.wav,1,EMB,Ridicule,Neutral,4.0,8.0
audio_context/3_S01E03_359_c.wav,audio_utterance/3_S01E03_359_u.wav,0,NONE,Anger,Anger,4.0,5.0
audio_context/3_S01E03_517_c.wav,audio_utterance/3_S01E03_517_u.wav,0,NONE,Surprise,Surprise,7.0,7.0
audio_context/3_S01E04_009_c.wav,audio_utterance/3_S01E04_009_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/3_S01E04_327_c.wav,audio_utterance/3_S01E04_327_u.wav,1,PRO,Ridicule,Happiness,4.0,7.0
audio_context/3_S01E04_342_c.wav,audio_utterance/3_S01E04_342_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/3_S01E04_356_c.wav,audio_utterance/3_S01E04_356_u.wav,0,NONE,Anger,Anger,3.0,8.0
audio_context/3_S01E05_417_c.wav,audio_utterance/3_S01E05_417_u.wav,1,EMB,Ridicule,Neutral,4.0,7.0
audio_context/3_S01E05_456_c.wav,audio_utterance/3_S01E05_456_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/3_S01E05_520_c.wav,audio_utterance/3_S01E05_520_u.wav,1,ILL,Disgust,Neutral,4.0,7.0
audio_context/3_S01E06_054_c.wav,audio_utterance/3_S01E06_054_u.wav,0,NONE,Frustration,Frustration,3.0,7.0
audio_context/3_S01E06_266_c.wav,audio_utterance/3_S01E06_266_u.wav,1,PRO,Ridicule,Neutral,3.0,8.0
audio_context/3_S01E08_422_c.wav,audio_utterance/3_S01E08_422_u.wav,1,ILL,Sadness,Excitement,4.0,7.0
audio_context/3_S02E01_050_c.wav,audio_utterance/3_S02E01_050_u.wav,1,EMB,Ridicule,Neutral,2.0,7.0
audio_context/3_S02E01_096_c.wav,audio_utterance/3_S02E01_096_u.wav,0,NONE,Disgust,Disgust,4.0,6.0
audio_context/3_S02E01_413_c.wav,audio_utterance/3_S02E01_413_u.wav,1,ILL,Sadness,Happiness,3.0,7.0
audio_context/3_S02E02_081_c.wav,audio_utterance/3_S02E02_081_u.wav,1,EMB,Anger,Happiness,3.0,7.0
audio_context/3_S02E03_218_c.wav,audio_utterance/3_S02E03_218_u.wav,1,PRO,Ridicule,Neutral,4.0,8.0
audio_context/3_S02E03_229_c.wav,audio_utterance/3_S02E03_229_u.wav,0,NONE,Anger,Anger,4.0,5.0
audio_context/3_S02E03_244_c.wav,audio_utterance/3_S02E03_244_u.wav,1,PRO,Ridicule,Neutral,3.0,8.0
audio_context/3_S02E03_370_c.wav,audio_utterance/3_S02E03_370_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/3_S02E03_561_c.wav,audio_utterance/3_S02E03_561_u.wav,1,PRO,Anger,Neutral,4.0,7.0
audio_context/3_S02E04_162_c.wav,audio_utterance/3_S02E04_162_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/3_S02E04_395_c.wav,audio_utterance/3_S02E04_395_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/3_S02E05_179_c.wav,audio_utterance/3_S02E05_179_u.wav,0,NONE,Excitement,Excitement,6.0,5.0
audio_context/3_S02E05_378_c.wav,audio_utterance/3_S02E05_378_u.wav,1,PRO,Disgust,Happiness,4.0,7.0
audio_context/3_S02E05_466_c.wav,audio_utterance/3_S02E05_466_u.wav,0,NONE,Happiness,Happiness,6.0,5.0
audio_context/3_S02E07_256_c.wav,audio_utterance/3_S02E07_256_u.wav,1,ILL,Disgust,Happiness,4.0,8.0
audio_context/3_S02E10_133_c.wav,audio_utterance/3_S02E10_133_u.wav,1,PRO,Ridicule,Sadness,4.0,8.0
audio_context/3_S03E01_185_c.wav,audio_utterance/3_S03E01_185_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/3_S03E01_409_c.wav,audio_utterance/3_S03E01_409_u.wav,0,NONE,Disgust,Disgust,4.0,5.0
audio_context/3_S03E01_431_c.wav,audio_utterance/3_S03E01_431_u.wav,1,ILL,Anger,Happiness,3.0,8.0
audio_context/3_S03E02_062_c.wav,audio_utterance/3_S03E02_062_u.wav,0,NONE,Excitement,Excitement,6.0,6.0
audio_context/3_S03E02_111_c.wav,audio_utterance/3_S03E02_111_u.wav,1,PRO,Disgust,Surprise,4.0,8.0
audio_context/3_S03E03_012_c.wav,audio_utterance/3_S03E03_012_u.wav,0,NONE,Disgust,Disgust,3.0,7.0
audio_context/3_S03E03_111_c.wav,audio_utterance/3_S03E03_111_u.wav,0,NONE,Happiness,Happiness,6.0,5.0
audio_context/3_S03E03_126_c.wav,audio_utterance/3_S03E03_126_u.wav,1,PRO,Disgust,Surprise,4.0,4.0
audio_context/3_S03E03_316_c.wav,audio_utterance/3_S03E03_316_u.wav,0,NONE,Sadness,Neutral,4.0,5.0
audio_context/3_S03E03_511_c.wav,audio_utterance/3_S03E03_511_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/3_S03E04_437_c.wav,audio_utterance/3_S03E04_437_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/3_S04E01_575_c.wav,audio_utterance/3_S04E01_575_u.wav,1,EMB,Ridicule,Surprise,3.0,8.0
audio_context/3_S04E02_217_c.wav,audio_utterance/3_S04E02_217_u.wav,1,PRO,Ridicule,Excitement,4.0,3.0
audio_context/3_S04E02_326_c.wav,audio_utterance/3_S04E02_326_u.wav,1,EMB,Disgust,Happiness,4.0,7.0
audio_context/3_S04E04_363_c.wav,audio_utterance/3_S04E04_363_u.wav,1,ILL,Ridicule,Neutral,4.0,6.0
audio_context/3_S04E05_313_c.wav,audio_utterance/3_S04E05_313_u.wav,1,PRO,Ridicule,Neutral,3.0,4.0
audio_context/3_S04E05_320_c.wav,audio_utterance/3_S04E05_320_u.wav,0,NONE,Neutral,Neutral,5.0,3.0
audio_context/3_S04E05_485_c.wav,audio_utterance/3_S04E05_485_u.wav,0,NONE,Surprise,Surprise,7.0,7.0
audio_context/3_S04E05_497_c.wav,audio_utterance/3_S04E05_497_u.wav,0,NONE,Sadness,Sadness,4.0,5.0
audio_context/3_S04E06_526_c.wav,audio_utterance/3_S04E06_526_u.wav,0,NONE,Disgust,Disgust,4.0,5.0
audio_context/3_S04E07_292_c.wav,audio_utterance/3_S04E07_292_u.wav,1,PRO,Ridicule,Neutral,3.0,8.0
